Link,bus0,bus1,carrier,p_nom_extendable,bus4,bus3,bus2
FI agriculture machinery oil,EU oil,FI agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
FR agriculture machinery oil,EU oil,FR agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
GB agriculture machinery oil,EU oil,GB agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
GBI agriculture machinery oil,EU oil,GBI agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
GR agriculture machinery oil,EU oil,GR agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
HR agriculture machinery oil,EU oil,HR agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
HU agriculture machinery oil,EU oil,HU agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
IE agriculture machinery oil,EU oil,IE agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
IT agriculture machinery oil,EU oil,IT agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
LT agriculture machinery oil,EU oil,LT agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
LU agriculture machinery oil,EU oil,LU agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
LV agriculture machinery oil,EU oil,LV agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
ME agriculture machinery oil,EU oil,ME agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
MK agriculture machinery oil,EU oil,MK agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
NL agriculture machinery oil,EU oil,NL agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
NO agriculture machinery oil,EU oil,NO agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
PL agriculture machinery oil,EU oil,PL agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
PT agriculture machinery oil,EU oil,PT agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
RO agriculture machinery oil,EU oil,RO agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
RS agriculture machinery oil,EU oil,RS agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
SE agriculture machinery oil,EU oil,SE agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
SI agriculture machinery oil,EU oil,SI agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
SK agriculture machinery oil,EU oil,SK agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
XK agriculture machinery oil,EU oil,XK agriculture machinery oil,agriculture machinery oil,True,,,co2 atmosphere
AL urban central DAC,AL,AL urban central heat,DAC,True,,AL co2 stored,co2 atmosphere
AT urban central DAC,AT,AT urban central heat,DAC,True,,AT co2 stored,co2 atmosphere
BA urban central DAC,BA,BA urban central heat,DAC,True,,BA co2 stored,co2 atmosphere
BE urban central DAC,BE,BE urban central heat,DAC,True,,BE co2 stored,co2 atmosphere
BG urban central DAC,BG,BG urban central heat,DAC,True,,BG co2 stored,co2 atmosphere
CH urban central DAC,CH,CH urban central heat,DAC,True,,CH co2 stored,co2 atmosphere
CZ urban central DAC,CZ,CZ urban central heat,DAC,True,,CZ co2 stored,co2 atmosphere
DE urban central DAC,DE,DE urban central heat,DAC,True,,DE co2 stored,co2 atmosphere
DK urban central DAC,DK,DK urban central heat,DAC,True,,DK co2 stored,co2 atmosphere
EE urban central DAC,EE,EE urban central heat,DAC,True,,EE co2 stored,co2 atmosphere
ES urban central DAC,ES,ES urban central heat,DAC,True,,ES co2 stored,co2 atmosphere
FI urban central DAC,FI,FI urban central heat,DAC,True,,FI co2 stored,co2 atmosphere
FR urban central DAC,FR,FR urban central heat,DAC,True,,FR co2 stored,co2 atmosphere
GB urban central DAC,GB,GB urban central heat,DAC,True,,GB co2 stored,co2 atmosphere
GBI urban central DAC,GBI,GBI urban central heat,DAC,True,,GBI co2 stored,co2 atmosphere
GR urban central DAC,GR,GR urban central heat,DAC,True,,GR co2 stored,co2 atmosphere
HR urban central DAC,HR,HR urban central heat,DAC,True,,HR co2 stored,co2 atmosphere
HU urban central DAC,HU,HU urban central heat,DAC,True,,HU co2 stored,co2 atmosphere
IE urban central DAC,IE,IE urban central heat,DAC,True,,IE co2 stored,co2 atmosphere
IT urban central DAC,IT,IT urban central heat,DAC,True,,IT co2 stored,co2 atmosphere
LT urban central DAC,LT,LT urban central heat,DAC,True,,LT co2 stored,co2 atmosphere
LU urban central DAC,LU,LU urban central heat,DAC,True,,LU co2 stored,co2 atmosphere
LV urban central DAC,LV,LV urban central heat,DAC,True,,LV co2 stored,co2 atmosphere
ME urban central DAC,ME,ME urban central heat,DAC,True,,ME co2 stored,co2 atmosphere
MK urban central DAC,MK,MK urban central heat,DAC,True,,MK co2 stored,co2 atmosphere
NL urban central DAC,NL,NL urban central heat,DAC,True,,NL co2 stored,co2 atmosphere
NO urban central DAC,NO,NO urban central heat,DAC,True,,NO co2 stored,co2 atmosphere
PL urban central DAC,PL,PL urban central heat,DAC,True,,PL co2 stored,co2 atmosphere
PT urban central DAC,PT,PT urban central heat,DAC,True,,PT co2 stored,co2 atmosphere
RO urban central DAC,RO,RO urban central heat,DAC,True,,RO co2 stored,co2 atmosphere
RS urban central DAC,RS,RS urban central heat,DAC,True,,RS co2 stored,co2 atmosphere
SE urban central DAC,SE,SE urban central heat,DAC,True,,SE co2 stored,co2 atmosphere
SI urban central DAC,SI,SI urban central heat,DAC,True,,SI co2 stored,co2 atmosphere
SK urban central DAC,SK,SK urban central heat,DAC,True,,SK co2 stored,co2 atmosphere
XK urban central DAC,XK,XK urban central heat,DAC,True,,XK co2 stored,co2 atmosphere
AL solid biomass AL electrobiofuels oil-from-H2-only,AL solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,AL H2
AT solid biomass AT electrobiofuels oil-from-H2-only,AT solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,AT H2
BA solid biomass BA electrobiofuels oil-from-H2-only,BA solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,BA H2
BE solid biomass BE electrobiofuels oil-from-H2-only,BE solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,BE H2
BG solid biomass BG electrobiofuels oil-from-H2-only,BG solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,BG H2
CH solid biomass CH electrobiofuels oil-from-H2-only,CH solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,CH H2
CZ solid biomass CZ electrobiofuels oil-from-H2-only,CZ solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,CZ H2
DE solid biomass DE electrobiofuels oil-from-H2-only,DE solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,DE H2
DK solid biomass DK electrobiofuels oil-from-H2-only,DK solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,DK H2
EE solid biomass EE electrobiofuels oil-from-H2-only,EE solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,EE H2
ES solid biomass ES electrobiofuels oil-from-H2-only,ES solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,ES H2
FI solid biomass FI electrobiofuels oil-from-H2-only,FI solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,FI H2
FR solid biomass FR electrobiofuels oil-from-H2-only,FR solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,FR H2
GB solid biomass GB electrobiofuels oil-from-H2-only,GB solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,GB H2
GBI solid biomass GBI electrobiofuels oil-from-H2-only,GBI solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,GBI H2
GR solid biomass GR electrobiofuels oil-from-H2-only,GR solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,GR H2
HR solid biomass HR electrobiofuels oil-from-H2-only,HR solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,HR H2
HU solid biomass HU electrobiofuels oil-from-H2-only,HU solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,HU H2
IE solid biomass IE electrobiofuels oil-from-H2-only,IE solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,IE H2
IT solid biomass IT electrobiofuels oil-from-H2-only,IT solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,IT H2
LT solid biomass LT electrobiofuels oil-from-H2-only,LT solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,LT H2
LU solid biomass LU electrobiofuels oil-from-H2-only,LU solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,LU H2
LV solid biomass LV electrobiofuels oil-from-H2-only,LV solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,LV H2
ME solid biomass ME electrobiofuels oil-from-H2-only,ME solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,ME H2
MK solid biomass MK electrobiofuels oil-from-H2-only,MK solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,MK H2
NL solid biomass NL electrobiofuels oil-from-H2-only,NL solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,NL H2
NO solid biomass NO electrobiofuels oil-from-H2-only,NO solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,NO H2
PL solid biomass PL electrobiofuels oil-from-H2-only,PL solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,PL H2
PT solid biomass PT electrobiofuels oil-from-H2-only,PT solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,PT H2
RO solid biomass RO electrobiofuels oil-from-H2-only,RO solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,RO H2
RS solid biomass RS electrobiofuels oil-from-H2-only,RS solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,RS H2
SE solid biomass SE electrobiofuels oil-from-H2-only,SE solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,SE H2
SI solid biomass SI electrobiofuels oil-from-H2-only,SI solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,SI H2
SK solid biomass SK electrobiofuels oil-from-H2-only,SK solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,SK H2
XK solid biomass XK electrobiofuels oil-from-H2-only,XK solid biomass,EU oil from H2,electrobiofuels,True,,co2 atmosphere,XK H2
AL Fischer-Tropsch oil-from-H2-only,AL H2,EU oil from H2,Fischer-Tropsch,True,,AL urban central heat,AL co2 stored
AT Fischer-Tropsch oil-from-H2-only,AT H2,EU oil from H2,Fischer-Tropsch,True,,AT urban central heat,AT co2 stored
BA Fischer-Tropsch oil-from-H2-only,BA H2,EU oil from H2,Fischer-Tropsch,True,,BA urban central heat,BA co2 stored
BE Fischer-Tropsch oil-from-H2-only,BE H2,EU oil from H2,Fischer-Tropsch,True,,BE urban central heat,BE co2 stored
BG Fischer-Tropsch oil-from-H2-only,BG H2,EU oil from H2,Fischer-Tropsch,True,,BG urban central heat,BG co2 stored
CH Fischer-Tropsch oil-from-H2-only,CH H2,EU oil from H2,Fischer-Tropsch,True,,CH urban central heat,CH co2 stored
CZ Fischer-Tropsch oil-from-H2-only,CZ H2,EU oil from H2,Fischer-Tropsch,True,,CZ urban central heat,CZ co2 stored
DE Fischer-Tropsch oil-from-H2-only,DE H2,EU oil from H2,Fischer-Tropsch,True,,DE urban central heat,DE co2 stored
DK Fischer-Tropsch oil-from-H2-only,DK H2,EU oil from H2,Fischer-Tropsch,True,,DK urban central heat,DK co2 stored
EE Fischer-Tropsch oil-from-H2-only,EE H2,EU oil from H2,Fischer-Tropsch,True,,EE urban central heat,EE co2 stored
ES Fischer-Tropsch oil-from-H2-only,ES H2,EU oil from H2,Fischer-Tropsch,True,,ES urban central heat,ES co2 stored
FI Fischer-Tropsch oil-from-H2-only,FI H2,EU oil from H2,Fischer-Tropsch,True,,FI urban central heat,FI co2 stored
FR Fischer-Tropsch oil-from-H2-only,FR H2,EU oil from H2,Fischer-Tropsch,True,,FR urban central heat,FR co2 stored
GB Fischer-Tropsch oil-from-H2-only,GB H2,EU oil from H2,Fischer-Tropsch,True,,GB urban central heat,GB co2 stored
GBI Fischer-Tropsch oil-from-H2-only,GBI H2,EU oil from H2,Fischer-Tropsch,True,,GBI urban central heat,GBI co2 stored
GR Fischer-Tropsch oil-from-H2-only,GR H2,EU oil from H2,Fischer-Tropsch,True,,GR urban central heat,GR co2 stored
HR Fischer-Tropsch oil-from-H2-only,HR H2,EU oil from H2,Fischer-Tropsch,True,,HR urban central heat,HR co2 stored
HU Fischer-Tropsch oil-from-H2-only,HU H2,EU oil from H2,Fischer-Tropsch,True,,HU urban central heat,HU co2 stored
IE Fischer-Tropsch oil-from-H2-only,IE H2,EU oil from H2,Fischer-Tropsch,True,,IE urban central heat,IE co2 stored
IT Fischer-Tropsch oil-from-H2-only,IT H2,EU oil from H2,Fischer-Tropsch,True,,IT urban central heat,IT co2 stored
LT Fischer-Tropsch oil-from-H2-only,LT H2,EU oil from H2,Fischer-Tropsch,True,,LT urban central heat,LT co2 stored
LU Fischer-Tropsch oil-from-H2-only,LU H2,EU oil from H2,Fischer-Tropsch,True,,LU urban central heat,LU co2 stored
LV Fischer-Tropsch oil-from-H2-only,LV H2,EU oil from H2,Fischer-Tropsch,True,,LV urban central heat,LV co2 stored
ME Fischer-Tropsch oil-from-H2-only,ME H2,EU oil from H2,Fischer-Tropsch,True,,ME urban central heat,ME co2 stored
MK Fischer-Tropsch oil-from-H2-only,MK H2,EU oil from H2,Fischer-Tropsch,True,,MK urban central heat,MK co2 stored
NL Fischer-Tropsch oil-from-H2-only,NL H2,EU oil from H2,Fischer-Tropsch,True,,NL urban central heat,NL co2 stored
NO Fischer-Tropsch oil-from-H2-only,NO H2,EU oil from H2,Fischer-Tropsch,True,,NO urban central heat,NO co2 stored
PL Fischer-Tropsch oil-from-H2-only,PL H2,EU oil from H2,Fischer-Tropsch,True,,PL urban central heat,PL co2 stored
PT Fischer-Tropsch oil-from-H2-only,PT H2,EU oil from H2,Fischer-Tropsch,True,,PT urban central heat,PT co2 stored
RO Fischer-Tropsch oil-from-H2-only,RO H2,EU oil from H2,Fischer-Tropsch,True,,RO urban central heat,RO co2 stored
RS Fischer-Tropsch oil-from-H2-only,RS H2,EU oil from H2,Fischer-Tropsch,True,,RS urban central heat,RS co2 stored
SE Fischer-Tropsch oil-from-H2-only,SE H2,EU oil from H2,Fischer-Tropsch,True,,SE urban central heat,SE co2 stored
SI Fischer-Tropsch oil-from-H2-only,SI H2,EU oil from H2,Fischer-Tropsch,True,,SI urban central heat,SI co2 stored
SK Fischer-Tropsch oil-from-H2-only,SK H2,EU oil from H2,Fischer-Tropsch,True,,SK urban central heat,SK co2 stored
XK Fischer-Tropsch oil-from-H2-only,XK H2,EU oil from H2,Fischer-Tropsch,True,,XK urban central heat,XK co2 stored
CO2 pipeline AL -> GR,AL co2 stored,GR co2 stored,CO2 pipeline,True,,,
CO2 pipeline AL -> ME,AL co2 stored,ME co2 stored,CO2 pipeline,True,,,
CO2 pipeline AL -> MK,AL co2 stored,MK co2 stored,CO2 pipeline,True,,,
CO2 pipeline AL -> XK,AL co2 stored,XK co2 stored,CO2 pipeline,True,,,
CO2 pipeline AT -> CH,AT co2 stored,CH co2 stored,CO2 pipeline,True,,,
CO2 pipeline AT -> CZ,AT co2 stored,CZ co2 stored,CO2 pipeline,True,,,
CO2 pipeline AT -> DE,AT co2 stored,DE co2 stored,CO2 pipeline,True,,,
CO2 pipeline AT -> HU,AT co2 stored,HU co2 stored,CO2 pipeline,True,,,
CO2 pipeline AT -> IT,AT co2 stored,IT co2 stored,CO2 pipeline,True,,,
CO2 pipeline AT -> SI,AT co2 stored,SI co2 stored,CO2 pipeline,True,,,
CO2 pipeline BA -> HR,BA co2 stored,HR co2 stored,CO2 pipeline,True,,,
CO2 pipeline BA -> ME,BA co2 stored,ME co2 stored,CO2 pipeline,True,,,
CO2 pipeline BA -> RS,BA co2 stored,RS co2 stored,CO2 pipeline,True,,,
CO2 pipeline BE -> DE,BE co2 stored,DE co2 stored,CO2 pipeline,True,,,
CO2 pipeline BE -> FR,BE co2 stored,FR co2 stored,CO2 pipeline,True,,,
CO2 pipeline BE -> GB,BE co2 stored,GB co2 stored,CO2 pipeline,True,,,
CO2 pipeline BE -> LU,BE co2 stored,LU co2 stored,CO2 pipeline,True,,,
CO2 pipeline BE -> NL,BE co2 stored,NL co2 stored,CO2 pipeline,True,,,
CO2 pipeline BG -> GR,BG co2 stored,GR co2 stored,CO2 pipeline,True,,,
CO2 pipeline BG -> MK,BG co2 stored,MK co2 stored,CO2 pipeline,True,,,
CO2 pipeline BG -> RO,BG co2 stored,RO co2 stored,CO2 pipeline,True,,,
CO2 pipeline BG -> RS,BG co2 stored,RS co2 stored,CO2 pipeline,True,,,
CO2 pipeline CH -> DE,CH co2 stored,DE co2 stored,CO2 pipeline,True,,,
CO2 pipeline CH -> FR,CH co2 stored,FR co2 stored,CO2 pipeline,True,,,
CO2 pipeline CH -> IT,CH co2 stored,IT co2 stored,CO2 pipeline,True,,,
CO2 pipeline CZ -> DE,CZ co2 stored,DE co2 stored,CO2 pipeline,True,,,
CO2 pipeline CZ -> PL,CZ co2 stored,PL co2 stored,CO2 pipeline,True,,,
CO2 pipeline CZ -> SK,CZ co2 stored,SK co2 stored,CO2 pipeline,True,,,
CO2 pipeline DE -> DK,DE co2 stored,DK co2 stored,CO2 pipeline,True,,,
CO2 pipeline DE -> FR,DE co2 stored,FR co2 stored,CO2 pipeline,True,,,
CO2 pipeline DE -> GB,DE co2 stored,GB co2 stored,CO2 pipeline,True,,,
CO2 pipeline DE -> LU,DE co2 stored,LU co2 stored,CO2 pipeline,True,,,
CO2 pipeline DE -> NL,DE co2 stored,NL co2 stored,CO2 pipeline,True,,,
CO2 pipeline DE -> NO,DE co2 stored,NO co2 stored,CO2 pipeline,True,,,
